----𝑘|𝑛=𝑘·𝑛ⱼ·𝑛ᵢ |-----tⱼᵢ------|--------tₜₒₜₐₗ---------|------data e hora (utc)-------|ƒₙ(1/𝑒ᵉ) → 1/𝑒 ≈ 0.36787944117144

-----|----------|------|-------|---------|-------------|1447463153|2015/11/14 01:05:53|
  839| 419500000|  23.7|00:23.7|  20340.8|00 05:39:00.8|1447483493|2015/11/14 06:44:53|0.36792343868546578442257571995830413277488055742568
  840| 420000000|  23.8|00:23.8|  20364.6|00 05:39:24.6|1447483517|2015/11/14 06:45:17|0.36792341248788839654420859697655395548754131188174
  841| 420500000|  23.8|00:23.8|  20388.4|00 05:39:48.4|1447483541|2015/11/14 06:45:41|0.36792338633705160072449851817022629399663734888118
  842| 421000000|  23.8|00:23.8|  20412.1|00 05:40:12.1|1447483565|2015/11/14 06:46:05|0.36792336023281657503346253680162964971386792031544
  843| 421500000|  23.7|00:23.7|  20435.9|00 05:40:35.8|1447483588|2015/11/14 06:46:28|0.36792333417504507408634246146745908071592863163617
  844| 422000000|  23.8|00:23.8|  20459.6|00 05:40:59.6|1447483612|2015/11/14 06:46:52|0.3679233081635994259686588867058691758938492630622
  845| 422500000|  23.8|00:23.8|  20483.4|00 05:41:23.4|1447483636|2015/11/14 06:47:16|0.36792328219834252918128581505062305938406489763036
  846| 423000000|  23.8|00:23.8|  20507.1|00 05:41:47.1|1447483660|2015/11/14 06:47:40|0.36792325627913784960539200092951872371753366152184
  847| 423500000|  23.7|00:23.7|  20530.9|00 05:42:10.9|1447483683|2015/11/14 06:48:03|0.36792323040584941748709650970180395509132788368778
  848| 424000000|  23.8|00:23.8|  20554.6|00 05:42:34.6|1447483707|2015/11/14 06:48:27|0.36792320457834182444168733436152491709220808849419
  849| 424500000|  23.7|00:23.7|  20578.3|00 05:42:58.4|1447483731|2015/11/14 06:48:51|0.36792317879648022047725324815366696592414446096469
  850| 425000000|  23.8|00:23.8|  20602.2|00 05:43:22.2|1447483755|2015/11/14 06:49:15|0.36792315306013031103758039370860531951698874799067
  851| 425500000|  23.7|00:23.7|  20625.8|00 05:43:45.9|1447483778|2015/11/14 06:49:38|0.36792312736915835406416641844698915521644208468552
  852| 426000000|  23.8|00:23.8|  20649.6|00 05:44:09.6|1447483802|2015/11/14 06:50:02|0.36792310172343115707720626208909762173888861058669
  853| 426500000|  23.7|00:23.7|  20673.4|00 05:44:33.4|1447483826|2015/11/14 06:50:26|0.36792307612281607427540498526547767631726311589582
  854| 427000000|  23.4|00:23.4|  20696.8|00 05:44:56.8|1447483849|2015/11/14 06:50:49|0.3679230505671810036544742986130590944933248089572
  855| 427500000|  23.8|00:23.8|  20720.5|00 05:45:20.5|1447483873|2015/11/14 06:51:13|0.36792302505639438414417070949493297033734916008936
  856| 428000000|  23.8|00:23.8|  20744.3|00 05:45:44.3|1447483897|2015/11/14 06:51:37|0.36792299959032519276373444874282580924392411899793
  857| 428500000|  23.8|00:23.8|  20768.0|00 05:46:08.0|1447483921|2015/11/14 06:52:01|0.36792297416884294179558957272753233784012900036706
  858| 429000000|  23.8|00:23.8|  20791.8|00 05:46:31.8|1447483944|2015/11/14 06:52:24|0.36792294879181767597716685675102102884944451839357
  859| 429500000|  23.8|00:23.8|  20815.6|00 05:46:55.5|1447483968|2015/11/14 06:52:48|0.36792292345911996971071230435975857454250576563371
  860| 430000000|  23.8|00:23.8|  20839.3|00 05:47:19.3|1447483992|2015/11/14 06:53:12|0.36792289817062092429094529383552393045504530240624
  861| 430500000|  23.8|00:23.8|  20863.1|00 05:47:43.1|1447484016|2015/11/14 06:53:36|0.36792287292619216515043156795948121391888087546684
  862| 431000000|  23.7|00:23.7|  20886.8|00 05:48:06.8|1447484039|2015/11/14 06:53:59|0.36792284772570583912253744629782886960488466453805
  863| 431500000|  23.8|00:23.8|  20910.6|00 05:48:30.6|1447484063|2015/11/14 06:54:23|0.36792282256903461172183280085162978384174774645918
  864| 432000000|  23.8|00:23.8|  20934.4|00 05:48:54.3|1447484087|2015/11/14 06:54:47|0.36792279745605166444181148607657871498037457512093
  865| 432500000|  23.8|00:23.8|  20958.1|00 05:49:18.1|1447484111|2015/11/14 06:55:11|0.3679227723866306920697990531360611840627433367689
  866| 433000000|  23.8|00:23.8|  20981.9|00 05:49:41.9|1447484134|2015/11/14 06:55:34|0.36792274736064590001891870592696041980115448487757
  867| 433500000|  23.8|00:23.8|  21005.6|00 05:50:05.6|1447484158|2015/11/14 06:55:58|0.36792272237797200167698757303483176990023479774823
  868| 434000000|  23.7|00:23.7|  21029.4|00 05:50:29.4|1447484182|2015/11/14 06:56:22|0.36792269743848421577221647545435990423282503380323
  869| 434500000|  23.7|00:23.7|  21053.1|00 05:50:53.1|1447484206|2015/11/14 06:56:46|0.36792267254205826375558746477205253395844911731948
  870| 435000000|  23.7|00:23.7|  21076.8|00 05:51:16.8|1447484229|2015/11/14 06:57:09|0.36792264768857036719978449066907065515596100110487
  871| 435500000|  23.4|00:23.4|  21100.2|00 05:51:40.2|1447484253|2015/11/14 06:57:33|0.36792262287789724521455363017968997882208905230475
  872| 436000000|  23.8|00:23.8|  21124.0|00 05:52:04.0|1447484276|2015/11/14 06:57:56|0.36792259810991611187837037425046559360790443304812
  873| 436500000|  23.7|00:23.7|  21147.7|00 05:52:27.7|1447484300|2015/11/14 06:58:20|0.36792257338450467368629251990067879365576185848364
  874| 437000000|  23.8|00:23.8|  21171.5|00 05:52:51.5|1447484324|2015/11/14 06:58:44|0.36792254870154112701387825879865883254325630663139
  875| 437500000|  23.7|00:23.7|  21195.2|00 05:53:15.2|1447484348|2015/11/14 06:59:08|0.36792252406090415559705008545231924996182797362178
  876| 438000000|  23.8|00:23.8|  21219.0|00 05:53:39.0|1447484371|2015/11/14 06:59:31|0.36792249946247292802778617057562089305105113594994
  877| 438500000|  23.8|00:23.8|  21242.7|00 05:54:02.7|1447484395|2015/11/14 06:59:55|0.36792247490612709526552185764424826257410313089259
  878| 439000000|  23.8|00:23.8|  21266.5|00 05:54:26.5|1447484419|2015/11/14 07:00:19|0.36792245039174678816414494330083995238151243396763
  879| 439500000|  23.8|00:23.8|  21290.3|00 05:54:50.3|1447484443|2015/11/14 07:00:43|0.3679224259192126150144693952186434674651892773748
  880| 440000000|  23.8|00:23.8|  21314.1|00 05:55:14.1|1447484467|2015/11/14 07:01:07|0.36792240148840565910207314438720025784475832255717
  881| 440500000|  23.8|00:23.8|  21337.8|00 05:55:37.8|1447484490|2015/11/14 07:01:30|0.36792237709920747628038656264809047545118713409014
  882| 441000000|  23.8|00:23.8|  21361.6|00 05:56:01.6|1447484514|2015/11/14 07:01:54|0.36792235275150009255891920078512854271880477592755
  883| 441500000|  23.7|00:23.7|  21385.3|00 05:56:25.3|1447484538|2015/11/14 07:02:18|0.36792232844516600170651331766273367289198498495026
  884| 442000000|  23.8|00:23.8|  21409.1|00 05:56:49.1|1447484562|2015/11/14 07:02:42|0.36792230418008816286951367690833715238192820679157
  885| 442500000|  23.7|00:23.7|  21432.8|00 05:57:12.8|1447484585|2015/11/14 07:03:05|0.36792227995614999820474402454827882838361328957734
  886| 443000000|  23.8|00:23.8|  21456.6|00 05:57:36.6|1447484609|2015/11/14 07:03:29|0.36792225577323539052718158892916776099140417743553
  887| 443500000|  23.7|00:23.7|  21480.3|00 05:58:00.3|1447484633|2015/11/14 07:03:53|0.3679222316312286809722218632844610619642012432588
  888| 444000000|  23.4|00:23.4|  21503.7|00 05:58:23.7|1447484656|2015/11/14 07:04:16|0.36792220753001466667242684153423591141713273912793
  889| 444500000|  23.8|00:23.8|  21527.5|00 05:58:47.5|1447484680|2015/11/14 07:04:40|0.36792218346947859844865077942885341615965910915185
  890| 445000000|  23.8|00:23.8|  21551.2|00 05:59:11.2|1447484704|2015/11/14 07:05:04|0.36792215944950617851543844605739011909708708350197
  891| 445500000|  23.8|00:23.8|  21575.0|00 05:59:35.0|1447484727|2015/11/14 07:05:27|0.36792213546998355820059171513119866192295723550326
  892| 446000000|  23.7|00:23.7|  21598.7|00 05:59:58.7|1447484751|2015/11/14 07:05:51|0.36792211153079733567880122141252685123561260060322
  893| 446500000|  23.8|00:23.8|  21622.5|00 06:00:22.5|1447484775|2015/11/14 07:06:15|0.36792208763183455371924067527748005567165571057444
  894| 447000000|  23.8|00:23.8|  21646.2|00 06:00:46.2|1447484799|2015/11/14 07:06:39|0.36792206377298269744702228777040744708986938681016
  895| 447500000|  23.8|00:23.8|  21670.0|00 06:01:10.0|1447484822|2015/11/14 07:07:02|0.36792203995412969211841260971063972023319984845194
  896| 448000000|  23.7|00:23.7|  21693.7|00 06:01:33.7|1447484846|2015/11/14 07:07:26|0.36792201617516390090970893153898921670600691995529
  897| 448500000|  23.8|00:23.8|  21717.5|00 06:01:57.5|1447484870|2015/11/14 07:07:50|0.36792199243597412271967722572611365104773941353442
  898| 449000000|  23.7|00:23.7|  21741.2|00 06:02:21.2|1447484894|2015/11/14 07:08:14|0.36792196873644958998545344079231186312156023110444
  899| 449500000|  23.8|00:23.8|  21764.9|00 06:02:44.9|1447484917|2015/11/14 07:08:37|0.36792194507647996651181077539214614572350092507835
  900| 450000000|  23.7|00:23.7|  21788.6|00 06:03:08.6|1447484941|2015/11/14 07:09:01|0.36792192145595534531369637258007726124798254613745
  901| 450500000|  23.8|00:23.8|  21812.4|00 06:03:32.4|1447484965|2015/11/14 07:09:25|0.36792189787476624647194167837669885983944972592757
  902| 451000000|  23.7|00:23.7|  21836.1|00 06:03:56.1|1447484989|2015/11/14 07:09:49|0.36792187433280361500205150517986056912786298174034
  903| 451500000|  23.4|00:23.4|  21859.5|00 06:04:19.5|1447485012|2015/11/14 07:10:12|0.36792185082995881873597762949072791030622148548844
  904| 452000000|  23.8|00:23.8|  21883.3|00 06:04:43.3|1447485036|2015/11/14 07:10:36|0.36792182736612364621678353493047016040030462152262
  905| 452500000|  23.7|00:23.7|  21907.0|00 06:05:07.0|1447485059|2015/11/14 07:10:59|0.36792180394119030460610768568670724307170753762343
  906| 453000000|  23.7|00:23.7|  21930.7|00 06:05:30.7|1447485083|2015/11/14 07:11:23|0.36792178055505141760433348242709338614149416324171
  907| 453500000|  23.7|00:23.7|  21954.5|00 06:05:54.5|1447485107|2015/11/14 07:11:47|0.36792175720760002338337481242658656350402976406943
  908| 454000000|  23.8|00:23.8|  21978.2|00 06:06:18.2|1447485131|2015/11/14 07:12:11|0.36792173389872957253198685825028610441372844282931
  909| 454500000|  23.7|00:23.7|  22002.0|00 06:06:42.0|1447485154|2015/11/14 07:12:34|0.36792171062833392601351257488958444056964959209467
  910| 455000000|  23.7|00:23.7|  22025.7|00 06:07:05.7|1447485178|2015/11/14 07:12:58|0.36792168739630735313597598383928257048887733611679
  911| 455500000|  23.7|00:23.7|  22049.4|00 06:07:29.4|1447485202|2015/11/14 07:13:22|0.3679216642025445295344341642999247523084695436565
  912| 456000000|  23.8|00:23.8|  22073.2|00 06:07:53.2|1447485226|2015/11/14 07:13:46|0.36792164104694053516550054656474168248568288424713
  913| 456500000|  23.7|00:23.7|  22096.9|00 06:08:16.9|1447485249|2015/11/14 07:14:09|0.36792161792939085231395283077525220539450688369053
  914| 457000000|  23.8|00:23.8|  22120.7|00 06:08:40.7|1447485273|2015/11/14 07:14:33|0.36792159484979136361133956567394478752766534326114
  915| 457500000|  23.7|00:23.7|  22144.4|00 06:09:04.4|1447485297|2015/11/14 07:14:57|0.36792157180803835006650012681591933030312108716811
  916| 458000000|  23.8|00:23.8|  22168.1|00 06:09:28.1|1447485321|2015/11/14 07:15:21|0.36792154880402848910791353199249964508625748687056
  917| 458500000|  23.7|00:23.7|  22191.9|00 06:09:51.8|1447485344|2015/11/14 07:15:44|0.36792152583765885263779222343642381705362045808879
  918| 459000000|  23.4|00:23.4|  22215.2|00 06:10:15.2|1447485368|2015/11/14 07:16:08|0.36792150290882690509783763178730481443021013236438
  919| 459500000|  23.7|00:23.7|  22239.0|00 06:10:39.0|1447485391|2015/11/14 07:16:31|0.36792148001743050154657501586388216847847313891138
  920| 460000000|  23.7|00:23.7|  22262.7|00 06:11:02.7|1447485415|2015/11/14 07:16:55|0.36792145716336788574818574508165608520850194376588
  921| 460500000|  23.7|00:23.7|  22286.4|00 06:11:26.4|1447485439|2015/11/14 07:17:19|0.36792143434653768827275585793555974285378739918407
  922| 461000000|  23.7|00:23.7|  22310.1|00 06:11:50.1|1447485463|2015/11/14 07:17:43|0.36792141156683892460786039040139795244764590062621
  923| 461500000|  23.7|00:23.7|  22333.9|00 06:12:13.9|1447485486|2015/11/14 07:18:06|0.3679213888241709932814036224601465598884749281961
  924| 462000000|  23.7|00:23.7|  22357.6|00 06:12:37.6|1447485510|2015/11/14 07:18:30|0.36792136611843367399563603927843333748083022234726
  925| 462500000|  23.8|00:23.8|  22381.4|00 06:13:01.4|1447485534|2015/11/14 07:18:54|0.36792134344952712577226944594846363094776830678545
  926| 463000000|  23.7|00:23.7|  22405.1|00 06:13:25.1|1447485558|2015/11/14 07:19:18|0.36792132081735188510861231116246708832228462851012
  927| 463500000|  23.8|00:23.8|  22428.9|00 06:13:48.9|1447485581|2015/11/14 07:19:41|0.36792129822180886414464804583088691408396100425661
  928| 464000000|  23.8|00:23.8|  22452.6|00 06:14:12.6|1447485605|2015/11/14 07:20:05|0.36792127566279934884097954750978748841677847947232
  929| 464500000|  23.8|00:23.8|  22476.4|00 06:14:36.4|1447485629|2015/11/14 07:20:29|0.36792125314022499716756396064042127251489515633369
  930| 465000000|  23.7|00:23.7|  22500.1|00 06:15:00.1|1447485653|2015/11/14 07:20:53|0.36792123065398783730316221608100563263081628524989
  931| 465500000|  23.8|00:23.8|  22523.8|00 06:15:23.8|1447485676|2015/11/14 07:21:16|0.36792120820399026584542852128528929234428567264824
  932| 466000000|  23.7|00:23.7|  22547.6|00 06:15:47.6|1447485700|2015/11/14 07:21:40|0.3679211857901350460315655748115602230523760107219
  933| 466500000|  23.4|00:23.4|  22571.0|00 06:16:11.0|1447485723|2015/11/14 07:22:03|0.36792116341232530596947187568584251734761563093281
  934| 467000000|  23.8|00:23.8|  22594.7|00 06:16:34.7|1447485747|2015/11/14 07:22:27|0.36792114107046453687930808954999464065221177237773
  935| 467500000|  23.7|00:23.7|  22618.4|00 06:16:58.4|1447485771|2015/11/14 07:22:51|0.36792111876445659134541001955447359047973493594108
  936| 468000000|  23.7|00:23.7|  22642.2|00 06:17:22.2|1447485795|2015/11/14 07:23:15|0.36792109649420568157847631066126747215581977208974
  937| 468500000|  23.7|00:23.7|  22665.9|00 06:17:45.9|1447485818|2015/11/14 07:23:38|0.36792107425961637768795959145890938842335792324383
  938| 469000000|  23.8|00:23.8|  22689.7|00 06:18:09.7|1447485842|2015/11/14 07:24:02|0.36792105206059360596459032781195040852311505716598
  939| 469500000|  23.7|00:23.7|  22713.4|00 06:18:33.4|1447485866|2015/11/14 07:24:26|0.36792102989704264717296322772457371257803376051154
  940| 470000000|  23.8|00:23.8|  22737.2|00 06:18:57.2|1447485890|2015/11/14 07:24:50|0.36792100776886913485411659674437100078141200823593
  941| 470500000|  23.8|00:23.8|  22761.0|00 06:19:21.0|1447485913|2015/11/14 07:25:13|0.36792098567597905363803559811928854393248592047106
  942| 471000000|  23.8|00:23.8|  22784.7|00 06:19:44.7|1447485937|2015/11/14 07:25:37|0.36792096361827873756601092179942100480389472990112
  943| 471500000|  23.8|00:23.8|  22808.5|00 06:20:08.5|1447485961|2015/11/14 07:26:01|0.36792094159567486842278491129615511346892079158796
  944| 472000000|  23.8|00:23.8|  22832.2|00 06:20:32.2|1447485985|2015/11/14 07:26:25|0.36792091960807447407841773742404965785833721585057
  945| 472500000|  23.7|00:23.7|  22856.0|00 06:20:56.0|1447486008|2015/11/14 07:26:48|0.36792089765538492683980674310513560130884884767676
  946| 473000000|  23.8|00:23.8|  22879.7|00 06:21:19.7|1447486032|2015/11/14 07:27:12|0.36792087573751394181179261375983507833933111889313
  947| 473500000|  23.7|00:23.7|  22903.5|00 06:21:43.5|1447486056|2015/11/14 07:27:36|0.36792085385436957526778655339169388943220841239207
  948| 474000000|  23.8|00:23.8|  22927.3|00 06:22:07.3|1447486080|2015/11/14 07:28:00|0.36792083200586022302985316734232754863284618490477
  949| 474500000|  23.8|00:23.8|  22951.0|00 06:22:31.0|1447486104|2015/11/14 07:28:24|0.36792081019189461885818426889559634143537090357495
  950| 475000000|  23.4|00:23.4|  22974.4|00 06:22:54.4|1447486127|2015/11/14 07:28:47|0.36792078841238183284989933849272880157404894876439
  951| 475500000|  23.8|00:23.8|  22998.2|00 06:23:18.2|1447486151|2015/11/14 07:29:11|0.36792076666723126984710887132906857256858479888382
  952| 476000000|  23.8|00:23.8|  23021.9|00 06:23:41.9|1447486174|2015/11/14 07:29:34|0.36792074495635266785417735158398055252954294440458
  953| 476500000|  23.8|00:23.8|  23045.7|00 06:24:05.7|1447486198|2015/11/14 07:29:58|0.36792072327965609646412308953336915626668962809979
  954| 477000000|  23.8|00:23.8|  23069.5|00 06:24:29.5|1447486222|2015/11/14 07:30:22|0.36792070163705195529409265135388801947327379094405
  955| 477500000|  23.8|00:23.8|  23093.3|00 06:24:53.3|1447486246|2015/11/14 07:30:46|0.36792068002845097242984810059341898019817306276144
  956| 478000000|  23.7|00:23.7|  23117.0|00 06:25:17.0|1447486270|2015/11/14 07:31:10|0.36792065845376420287920575509744598870869881607069
  957| 478500000|  23.8|00:23.8|  23140.8|00 06:25:40.8|1447486293|2015/11/14 07:31:33|0.36792063691290302703436564368874465698683895528282
  958| 479000000|  23.8|00:23.8|  23164.6|00 06:26:04.6|1447486317|2015/11/14 07:31:57|0.3679206154057791491430713231410748110533054010905
  959| 479500000|  23.8|00:23.8|  23188.3|00 06:26:28.3|1447486341|2015/11/14 07:32:21|0.36792059393230459578854018800855809007378705896265
  960| 480000000|  23.8|00:23.8|  23212.1|00 06:26:52.1|1447486365|2015/11/14 07:32:45|0.36792057249239171437810487371293947888364038571022
  961| 480500000|  23.8|00:23.8|  23235.9|00 06:27:15.9|1447486388|2015/11/14 07:33:08|0.36792055108595317164050681699230802813566443353382
  962| 481000000|  23.8|00:23.8|  23259.6|00 06:27:39.6|1447486412|2015/11/14 07:33:32|0.36792052971290195213178349741797396335847929075088
  963| 481500000|  23.8|00:23.8|  23283.4|00 06:28:03.4|1447486436|2015/11/14 07:33:56|0.36792050837315135674969133923150704799824103579761
  964| 482000000|  23.8|00:23.8|  23307.2|00 06:28:27.2|1447486460|2015/11/14 07:34:20|0.36792048706661500125660670428143398672743634764406
  965| 482500000|  23.4|00:23.4|  23330.6|00 06:28:50.6|1447486483|2015/11/14 07:34:43|0.36792046579320681481084785438833503023295568376205
  966| 483000000|  23.8|00:23.8|  23354.4|00 06:29:14.3|1447486507|2015/11/14 07:35:07|0.36792044455284103850636120507720580725483333458055
  967| 483500000|  23.8|00:23.8|  23378.1|00 06:29:38.1|1447486531|2015/11/14 07:35:31|0.36792042334543222392071563232566875639543712150745
  968| 484000000|  23.8|00:23.8|  23401.9|00 06:30:01.9|1447486554|2015/11/14 07:35:54|0.36792040217089523167134902982421835928886043453696
  969| 484500000|  23.7|00:23.7|  23425.6|00 06:30:25.6|1447486578|2015/11/14 07:36:18|0.36792038102914522998001174626803968157303952328784
  970| 485000000|  23.8|00:23.8|  23449.4|00 06:30:49.4|1447486602|2015/11/14 07:36:42|0.36792035992009769324535196043651441702126199946366
  971| 485500000|  23.8|00:23.8|  23473.1|00 06:31:13.1|1447486626|2015/11/14 07:37:06|0.36792033884366840062358847630338138437694541135239
